Spec,Source0 original,Modified Source0 for url health check,UrlHealth,UpdateAvailable,UpdateURL,HealthUpdateURL,Name,SHAName,UpdateDownloadName,warning,ArchivationDate
apache-maven.spec,https://github.com/apache/maven/archive/refs/tags/maven-%{version}.tar.gz,https://github.com/apache/maven/archive/refs/tags/maven-3.9.0.tar.gz,200,3.9.16,https://github.com/apache/maven/archive/refs/tags/maven-3.9.16.tar.gz,200,apache-maven,26CD5FE9A7D44B6368E4D4E421A54D1701C99176CD78B73D240716E740A480D612FA1795E6400177ED1810775F427B4CE74C8AF5FDF99E13322D8D7D9BA509A7,maven-3.9.16.tar.gz,,
apache-tomcat-native.spec,https://dlcdn.apache.org/tomcat/tomcat-connectors/native/%{version}/source/tomcat-native-%{version}-src.tar.gz,https://github.com/apache/tomcat-native/archive/refs/tags/2.0.3.tar.gz,200,2.0.14,https://github.com/apache/tomcat-native/archive/refs/tags/2.0.14.tar.gz,200,apache-tomcat-native,249DDFF94219A6269329CC590BB9FFC16592ECF8A36D2374E07F55A6FB827140C35D9A9B1C84B18160AC372D9BB64AA2445A8C8F8FBDD4115994756D21397AB1,apache-tomcat-native-2.0.14.tar.gz,,
apache-tomcat10.spec,https://archive.apache.org/dist/tomcat/tomcat-10/v%{version}/src/%{_origname}-%{version}-src.tar.gz,https://archive.apache.org/dist/tomcat/tomcat-10/v10.1.53/src/%{_origname}-10.1.53-src.tar.gz,200,(same version),,,apache-tomcat,,,,
apache-tomcat11.spec,https://archive.apache.org/dist/tomcat/tomcat-11/v%{version}/src/%{_origname}-%{version}-src.tar.gz,https://archive.apache.org/dist/tomcat/tomcat-11/v11.0.21/src/%{_origname}-11.0.21-src.tar.gz,200,(same version),,,apache-tomcat,,,,
apache-tomcat9.spec,https://archive.apache.org/dist/tomcat/tomcat-9/v%{version}/src/%{_origname}-%{version}-src.tar.gz,https://archive.apache.org/dist/tomcat/tomcat-9/v9.0.116/src/%{_origname}-9.0.116-src.tar.gz,200,(same version),,,apache-tomcat,,,,
apparmor.spec,https://launchpad.net/%{name}/3.1/%{version}/+download/%{name}-%{version}.tar.gz,,pinned,,,,apparmor,,,vendor-pinned (subrelease 90),
apparmor.spec,https://launchpad.net/%{name}/4.1/%{version}/+download/%{name}-v%{version}.tar.gz,https://launchpad.net/apparmor/3.1/4.1.6/+download/apparmor-4.1.6.tar.gz,200,Warning: apparmor.spec Source0 version 4.1.6 is higher than detected latest version 4.1.0 .,,,apparmor,,,,
apr-util.spec,http://archive.apache.org/dist/apr/%{name}-%{version}.tar.gz,,pinned,,,,apr-util,,,vendor-pinned (subrelease 90),
apr-util.spec,http://archive.apache.org/dist/apr/%{name}-%{version}.tar.gz,https://github.com/apache/apr-util/archive/refs/tags/1.6.3.tar.gz,200,(same version),,,apr-util,,,,
apr.spec,http://archive.apache.org/dist/%{name}/%{name}-%{version}.tar.gz,https://github.com/apache/apr/archive/refs/tags/1.7.5.tar.gz,200,1.7.6,https://github.com/apache/apr/archive/refs/tags/1.7.6.tar.gz,200,apr,03D3D522AC2B4B1C110E3D9BBF14AA57CFE70D31C7C1CF206D4DEF737AFCDC901FF975B2B8DE0BBC23D3F85DE5E120C4CB74204E26EFC464107661701D652C8E,apr-1.7.6.tar.gz,,
argon2.spec,https://github.com/P-H-C/phc-winner-argon2/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/P-H-C/phc-winner-argon2/archive/refs/tags/20190702.tar.gz,200,(same version),,,argon2,,,,
asciidoc3.spec,https://asciidoc3.org/%{name}-%{version}.tar.gz,,pinned,,,,asciidoc3,,,vendor-pinned (subrelease 90),
asciidoc3.spec,https://asciidoc3.org/%{name}-%{version}.tar.gz,https://gitlab.com/asciidoc3/asciidoc3/-/archive/v3.2.3/asciidoc3-v3.2.3.tar.gz,200,(same version),,,asciidoc3,,,,
at-spi2-core.spec,http://ftp.gnome.org/pub/gnome/sources/%{name}/2.46/%{name}-%{version}.tar.xz,https://github.com/GNOME/at-spi2-core/archive/refs/tags/AT_SPI2_CORE_2.46.0.tar.gz,200,2.60.4,http://ftp.gnome.org/pub/gnome/sources/at-spi2-core/2.60/at-spi2-core-2.60.4.tar.xz,200,at-spi2-core,FF938B8C5D58BB0A81EF673DD277B7F7386257263DFB0940A4A73F97240B051BFD4FE53B1072FC1F4ABBE53AF1DA2F6A667CE0B07076D8A757A6BBB07539DEA9,at-spi2-core-2.60.4.tar.xz,,
atftp.spec,http://sourceforge.net/projects/%{name}/files/latest/download/%{name}-%{version}.tar.gz,http://sourceforge.net/projects/atftp/files/latest/download/atftp-0.8.0.tar.gz,200,0.8.1,http://sourceforge.net/projects/atftp/files/latest/download/atftp-0.8.1.tar.gz,200,atftp,,atftp-0.8.1.tar.gz,,
atk.spec,http://ftp.gnome.org/pub/gnome/sources/%{name}/2.16/%{name}-%{version}.tar.xz,,pinned,,,,atk,,,vendor-pinned (subrelease 90),
atk.spec,http://ftp.gnome.org/pub/gnome/sources/%{name}/2.16/%{name}-%{version}.tar.xz,https://gitlab.gnome.org/Archive/atk/-/archive/2.38.0/atk-2.38.0.tar.gz,200,(same version),,,atk,,,,
attr.spec,http://download.savannah.gnu.org/releases/attr/%{name}-%{version}.tar.gz,http://download.savannah.gnu.org/releases/attr/attr-2.5.1.tar.gz,200,2.5.2,http://download.savannah.gnu.org/releases/attr/attr-2.5.2.tar.gz,200,attr,7B8F210AB2233D82D282D36C10AC2F4B10E1BA9BD0F02E1F4E69B8F610CB3266BFAC9796349B51B2F92FA6EF2C66C62F1A9C4AE18E202B00AF3E251E3B469A24,attr-2.5.2.tar.gz,,
audit.spec,http://people.redhat.com/sgrubb/audit/%{name}-%{version}.tar.gz,,pinned,,,,audit,,,vendor-pinned (subrelease 90),
audit.spec,https://github.com/linux-audit/audit-userspace/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/linux-audit/audit-userspace/archive/refs/tags/v4.1.3.tar.gz,200,4.1.4,https://github.com/linux-audit/audit-userspace/archive/refs/tags/v4.1.4.tar.gz,200,audit,E5493F434DDDBDED65F33BFD56981036AF6975C192289A05378D773CE914AB3FFE6B7071CAE03E8F69DA4E33246A38608D848F64D01647F2572A7EB6651F3BA0,audit-4.1.4.tar.gz,,
aufs-util.spec,%{name}-%{version}.tar.gz,,pinned,,,,aufs-util,,,vendor-pinned (subrelease 90),
authbind.spec,http://ftp.debian.org/debian/pool/main/a/%{name}/%{name}_%{version}.tar.gz,http://ftp.debian.org/debian/pool/main/a/authbind/authbind_2.1.3.tar.gz,200,2.2.0,http://ftp.debian.org/debian/pool/main/a/authbind/authbind_2.2.0.tar.gz,200,authbind,D0CC00CE18B2E0DA985D9EA00F50AB7931B58613C9B356AC288F3EE98CD27332BBA557CE827449399A57841D80F62050E9C9D344EF01909B5399E5A242D3CDA5,authbind_2.2.0.tar.gz,,
autoconf-archive.spec,http://ftp.gnu.org/gnu/%{name}/%{name}-%{version}.tar.xz,http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/autoconf-archive/autoconf-archive-2022.09.03.tar.xz,200,2024.10.16,http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/autoconf-archive/autoconf-archive-2024.10.16.tar.xz,200,autoconf-archive,91140CB666447F12A1D39D7D42F5FE6EA3601BB586F466381C9E949087AAFA06AED8D061A4F5D020A3D234EB710E4BB47CD25380BCFFD8C423FA1A7AF05E988B,autoconf-archive-2024.10.16.tar.xz,,
autoconf.spec,http://ftp.gnu.org/gnu/autoconf/%{name}-%{version}.tar.xz,https://github.com/autotools-mirror/autoconf/archive/refs/tags/v2.71.tar.gz,200,2.73,https://github.com/autotools-mirror/autoconf/archive/refs/tags/v2.73.tar.gz,200,autoconf,DF2B3D3F1207F9678686757350121135D2B5EF60589ED1FD8B6ECAD7EF34CA83ABE031BCD51BDEE95454419B96D937302993C333DFD63E96FA8A0BC6977943D2,autoconf-2.73.tar.gz,,
autofs.spec,http://www.kernel.org/pub/linux/daemons/%{name}/v5/%{name}-%{version}.tar.xz,http://www.kernel.org/pub/linux/daemons/autofs/v5/autofs-5.1.8.tar.xz,200,5.1.9,http://www.kernel.org/pub/linux/daemons/autofs/v5/autofs-5.1.9.tar.xz,200,autofs,81EB04270727C3FBF9DFB4B07A8DD39BEAC9068D6289F2F3BB0EABF723C14BEC36860D3B2759C46B597BD77E8F3FA521646445E926C95AB63859A3A6C8588DCC,autofs-5.1.9.tar.xz,,
autogen.spec,https://ftp.gnu.org/gnu/autogen/rel%{version}/%{name}-%{version}.tar.xz,https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/autogen/rel5.18.16/autogen-5.18.16.tar.xz,200,(same version),,,autogen,,,,
automake.spec,https://ftp.gnu.org/gnu/automake/%{name}-%{version}.tar.xz,https://github.com/autotools-mirror/automake/archive/refs/tags/v1.16.5.tar.gz,200,1.18.1,https://github.com/autotools-mirror/automake/archive/refs/tags/v1.18.1.tar.gz,200,automake,1B861D9D248D2CEB8ADE117897199F41C8DACD60EA50CF745024EE9F70EBE049CC4EE05592FE93C66F3B70A016CE6C3DDBDC354FF8EE1B129D8BB336F0EA66D4,automake-1.18.1.tar.gz,,
aws-sdk-cpp.spec,https://github.com/aws/aws-sdk-cpp/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/aws/aws-sdk-cpp/archive/refs/tags/1.11.712.tar.gz,200,1.11.813,https://github.com/aws/aws-sdk-cpp/archive/refs/tags/1.11.813.tar.gz,200,aws-sdk-cpp,E9D1B6D11E6F43566F1540619127E6900CEB1298CFB682B4EFB7A6109BF864DC2B223655C82A1683D15DEE31C9BD1F69B099A960189DA8A00C913089859582DD,aws-sdk-cpp-1.11.813.tar.gz,,
backward-cpp.spec,https://github.com/bombela/backward-cpp/archive/refs/tags/%{name}-v%{version}.tar.gz,https://github.com/bombela/backward-cpp/archive/refs/tags/v1.6.tar.gz,200,(same version),,,backward-cpp,,,,
bash-completion.spec,https://github.com/scop/bash-completion/releases/download/%{version}/%{name}-%{version}.tar.xz,,pinned,,,,bash-completion,,,vendor-pinned (subrelease 90),
bash-completion.spec,https://github.com/scop/bash-completion/releases/download/%{version}/%{name}-%{version}.tar.xz,https://github.com/scop/bash-completion/releases/download/2.17.0/bash-completion-2.17.0.tar.xz,200,(same version),,,bash-completion,,,,
bash.spec,https://ftp.gnu.org/gnu/bash/%{name}-%{version}.tar.gz,,pinned,,,,bash,,,vendor-pinned (subrelease 90),
bash.spec,https://ftp.gnu.org/gnu/bash/%{name}-%{version}.tar.gz,https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/bash/bash-5.2.tar.gz,200,5.3,https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/bash/bash-5.3.tar.gz,200,bash,426702C8B0FB9E0C9956259973CE5B657890FD47F4F807A64FEBF20077BB48D0B91474ED6E843D2EF277186B46C5FFFA79B808DA9B48D4EC027D5E2DE1B28ED8,bash-5.3.tar.gz,,
basic.spec,license.txt,https://vmware.github.io/photonlicense.txt,200,,,,basic,,,Info: Source0 contains a VMware internal url address.,
bats.spec,https://github.com/bats-core/bats-core/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/bats-core/bats-core/archive/refs/tags/v1.8.2.tar.gz,200,1.13.0,https://github.com/bats-core/bats-core/archive/refs/tags/v1.13.0.tar.gz,200,bats,1FC4FB87C454994496492AC975E9A50AC9B365D431C638120C54670978476A3F8AF42FBF16FAB7E9CEAE56E31D7AB18819864A87B4C0780C2898A987D286922D,bats-1.13.0.tar.gz,,
bazel.spec,https://github.com/bazelbuild/bazel/releases/download/%{version}/%{name}-%{version}-dist.zip,,pinned,,,,bazel,,,vendor-pinned (subrelease 90),
bazel.spec,https://github.com/bazelbuild/bazel/releases/download/%{version}/%{name}-%{version}-dist.zip,https://github.com/bazelbuild/bazel/releases/download/5.3.2/bazel-5.3.2-dist.zip,200,9.1.0,https://github.com/bazelbuild/bazel/releases/download/9.1.0/bazel-9.1.0-dist.zip,200,bazel,984369ECF0CDCF263BA71DFDFBB4BFED7A072C3CFED06DA8131A9B0CFA7C31CB6BC32EB7FA3D9516145B347DE7050C22177F8B4A974665034685827115FAE758,bazel-9.1.0-dist.zip,,
bc.spec,https://ftp.gnu.org/gnu/bc/%{name}-%{version}.tar.gz,https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/bc/bc-1.07.1.tar.gz,200,1.08.2,https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/bc/bc-1.08.2.tar.gz,200,bc,0876A4C5BFC23DA79479519C6A8E03AC9F59AE54077EB71FFDCC6DDACCB76C4B7595B088E89E6AD82D833C072EEFF5B378178084276584813C00EEDACE4C6F8C,bc-1.08.2.tar.gz,,
bcc.spec,https://github.com/iovisor/bcc/archive/%{name}-%{version}.tar.gz,,pinned,,,,bcc,,,vendor-pinned (subrelease 90),
bcc.spec,https://github.com/iovisor/bcc/archive/%{name}-%{version}.tar.gz,https://github.com/iovisor/bcc/archive/refs/tags/v0.35.0.tar.gz,200,0.36.1,https://github.com/iovisor/bcc/archive/refs/tags/v0.36.1.tar.gz,200,bcc,BADA939F35DEB806989A6F8B04943AECDE472A4A85CD781861C67051A75FD197988090E67F5F937080B8D47643BC209CF7E83FBD6D811D727484D03F7BE92092,bcc-0.36.1.tar.gz,,
bindutils.spec,https://ftp.isc.org/isc/bind9/%{version}/bind-%{version}.tar.xz,https://github.com/isc-projects/bind9/archive/refs/tags/v9.20.7.tar.gz,200,9.21.22,https://github.com/isc-projects/bind9/archive/refs/tags/v9.21.22.tar.gz,200,bindutils,7743723BBBFDA41E8BC1B53920D1967AD9BB1C8C5BB2AC0A1B9A2E26BA6F1DFEDABE02CB49B73298C7C8258985FC6BEB40D95B429EEF9A9F7067885366A884B9,bindutils-9.21.22.tar.gz,,
binutils.spec,http://ftp.gnu.org/gnu/binutils/%{name}-%{version}.tar.xz,http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/binutils/binutils-2.39.tar.xz,200,2.46.0,http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/binutils/binutils-2.46.0.tar.xz,200,binutils,32F880BB4F69351F4AE54A5D00359625C6C49D8E76624FB5CFFDF174C79C8D3212F66225B81C12933C6ED59604AB652560773DD92FAB384B930C97A9D4E1FDF2,binutils-2.46.0.tar.xz,,
bison.spec,http://ftp.gnu.org/gnu/bison/%{name}-%{version}.tar.xz,http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/bison/bison-3.8.2.tar.xz,200,(same version),,,bison,,,,
blktrace.spec,https://git.kernel.org/pub/scm/linux/kernel/git/axboe/blktrace.git/snapshot/%{name}-%{version}.tar.gz,https://git.kernel.org/pub/scm/linux/kernel/git/axboe/blktrace.git/snapshot/blktrace-1.3.0.tar.gz,200,(same version),,,blktrace,,,,
bluez-tools.spec,https://github.com/khvzak/bluez-tools.git/master/bluez-tools-%{version}.tar.gz,,pinned,,,,bluez-tools,,,vendor-pinned (subrelease 90),
bluez.spec,http://www.kernel.org/pub/linux/bluetooth/bluez-%{version}.tar.xz,,pinned,,,,bluez,,,vendor-pinned (subrelease 90),
boost.spec,https://boostorg.jfrog.io/artifactory/main/release/%{version}/source/boost_%{main_version}.tar.bz2,https://github.com/boostorg/boost/archive/refs/tags/boost-1.80.0.tar.gz,200,1.91.0-1,https://github.com/boostorg/boost/archive/refs/tags/boost-1.91.0-1.tar.gz,200,boost,5DC5C0A046FC4B111C3A3D41B18619AC9F8E2D46FFD58367334CEBD04A517636DAC00E1EDECED6575767C4FD20C99A012398B243D77FD14C390F9CDDDD9E5BC2,boost-1.91.0-1.tar.gz,,
bpftrace.spec,https://github.com/iovisor/bpftrace/archive/%{name}-%{version}.tar.gz,,pinned,,,,bpftrace,,,vendor-pinned (subrelease 90),
bpftrace.spec,https://github.com/iovisor/bpftrace/archive/%{name}-%{version}.tar.gz,https://github.com/bpftrace/bpftrace/archive/refs/tags/v0.25.1.tar.gz,200,(same version),,,bpftrace,,,,
bridge-utils.spec,https://mirrors.edge.kernel.org/pub/linux/utils/net/bridge-utils/%{name}-%{version}.tar.xz,,pinned,,,,bridge-utils,,,vendor-pinned (subrelease 91),
btrfs-progs.spec,https://www.kernel.org/pub/linux/kernel/people/kdave/btrfs-progs/%{name}-v%{version}.tar.xz,,pinned,,,,btrfs-progs,,,vendor-pinned (subrelease 90),
btrfs-progs.spec,https://www.kernel.org/pub/linux/kernel/people/kdave/btrfs-progs/%{name}-v%{version}.tar.xz,https://github.com/kdave/btrfs-progs/archive/refs/tags/v6.1.3.tar.gz,200,7.0,https://github.com/kdave/btrfs-progs/archive/refs/tags/v7.0.tar.gz,200,btrfs-progs,D82BBD93F71A643E344DE10339AC448E7FFB570C2F5CFD2683D9160E20FFED61460D9E69A135F711CFF19B0A129A8A396015A9DCEC9D20A6CCFB1F2E72BB248A,btrfs-progs-7.0.tar.gz,,
bubblewrap.spec,https://github.com/projectatomic/bubblewrap/releases/download/v%{version}/%{name}-%{version}.tar.gz,,pinned,,,,bubblewrap,,,vendor-pinned (subrelease 90),
build-essential.spec,license.txt,,0,,,,build-essential,,,Info: Source0 contains a VMware internal url address.,
byacc.spec,https://invisible-island.net/archives/%{name}/%{name}-%{byaccdate}.tgz,https://invisible-island.net/archives/byacc/current/byacc-2.0.20221106.tgz,200,2.0.20260126,https://invisible-island.net/archives/byacc/current/byacc-2.0.20260126.tgz,200,byacc,AD821F63A5195C4FA5098F4B934A96812185D0C00D003E802D641363D63D8E75E91759605DF6386644868F4C8D4F7101BBB07ED0FFE0F2918B3E98CF9417D413,byacc-2.0.20260126.tgz,,
bzip2.spec,https://sourceware.org/pub/bzip2/%{name}-%{version}.tar.gz,https://github.com/libarchive/bzip2/archive/refs/tags/bzip2-1.0.8.tar.gz,200,(same version),,,bzip2,,,,
c-ares.spec,http://c-ares.haxx.se/download/%{name}-%{version}.tar.gz,,pinned,,,,c-ares,,,vendor-pinned (subrelease 90),
c-ares.spec,https://github.com/c-ares/c-ares/releases/download/v%{version}/%{name}-%{version}.tar.gz,https://github.com/c-ares/c-ares/archive/refs/tags/v1.34.6.tar.gz,200,(same version),,,c-ares,,,,
ca-certificates.spec,certdata.txt,http://anduin.linuxfromscratch.org/BLFS/othercertdata.txt,200,,,,ca-certificates,,,Info: Source0 contains a VMware internal url address.,
cairo.spec,http://cairographics.org/releases/%{name}-%{version}.tar.xz,https://gitlab.freedesktop.org/cairo/cairo/-/archive/1.17.6/cairo-1.17.6.tar.gz,200,1.18.4,https://gitlab.freedesktop.org/cairo/cairo/-/archive/1.18.4/cairo-1.18.4.tar.gz,200,cairo,,cairo-1.18.4.tar.gz,,
calico-bgp-daemon.spec,https://github.com/projectcalico/calico-bgp-daemon/archive/refs/tags/%{name}-%{version}.tar.gz,,pinned,,,,calico-bgp-daemon,,,vendor-pinned (subrelease 90),
calico-bird.spec,%{name}-%{version}.tar.gz,https://github.com/projectcalico/bird/archive/refs/tags/v0.3.3.tar.gz,200,(same version),,,calico-bird,,,,
calico-libnetwork.spec,https://github.com/projectcalico/libnetwork-plugin/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/projectcalico/libnetwork-plugin/archive/refs/tags/v1.1.3.tar.gz,200,(same version),,,calico-libnetwork,,,,
calico.spec,https://github.com/projectcalico/calico/archive/refs/tags/%{name}-%{version}.tar.gz,https://github.com/projectcalico/calico/archive/refs/tags/v3.31.0.tar.gz,200,3.32.0,https://github.com/projectcalico/calico/archive/refs/tags/v3.32.0.tar.gz,200,calico,5D2C67AF4646D394A7728F323DFEB56ADA92969E5E118958310021097BB1A7563C45B4C725DC22108EA6E38654F78E8F11F0CC622D72F8023863504279B41690,calico-3.32.0.tar.gz,,
capstone.spec,https://github.com/aquynh/%{name}/archive/%{name}-%{version}.tar.gz,https://github.com/capstone-engine/capstone/archive/refs/tags/4.0.2.tar.gz,200,5.0.8,https://github.com/capstone-engine/capstone/archive/refs/tags/5.0.8.tar.gz,200,capstone,C73CBD9FBB28718BDC7BC4B47CFC6353FDA8C77B87D26E248CC2EEEDB37F5A75E650233AB1B7F01804316F0D1CDFAA39D400068BA102883945F199242CD943E7,capstone-5.0.8.tar.gz,,
cassandra.spec,http://archive.apache.org/dist/cassandra/%{version}/apache-%{name}-%{version}-src.tar.gz,https://github.com/apache/cassandra/archive/refs/tags/cassandra-4.0.10.tar.gz,200,5.0.8,https://github.com/apache/cassandra/archive/refs/tags/cassandra-5.0.8.tar.gz,200,cassandra,A8E1649EE8CB0C25C93274135A540DBADF8C9F63D5E8AD07A9ECEB908B84BD67EE283BECC8CADFE29EB214925BFD0E4C85F6EA028B95FA5B615F1A965E5BD865,cassandra-5.0.8.tar.gz,,
cbindgen.spec,%{name}-%{version}.tar.gz,https://github.com/mozilla/cbindgen/archive/refs/tags/v0.29.2.tar.gz,200,(same version),,,cbindgen,,,,
cdrkit.spec,%{name}-%{version}.tar.gz,http://gd.tuwien.ac.at/utils/schilling/cdrtoolscdrkit-1.1.11.tar.gz,0,1.1.11,https://deb.debian.org/debian/pool/main/c/cdrkit/cdrkit_1.1.11.orig.tar.gz,200,cdrkit,E5AFCD2CB68D39AEFF680A0D5B0A7877F94CF6DE111B3CB7388261C665FBD3209CE98A20A01911875AF7D6B832A156801B1FA46A4481F7C8BA60B22EAC0A5B05,cdrkit_1.1.11.orig.tar.gz,Warning: Source0 seems invalid and no other Official source has been found.,2021-10-10
